symbol,date,open,high,low,close,adj close,volume
ASML,2004-05-28,19.485001,19.889999,19.36125,19.811251,12.275364,3031378
ASML,2004-06-01,19.36125,19.54125,19.158751,19.40625,12.024421,2748178
ASML,2004-06-02,19.518749,19.530001,18.99,19.125,11.850152,2399289
ASML,2004-06-03,18.809999,18.922501,18.629999,18.641251,11.550415,2082133
ASML,2004-06-04,19.305,19.395,18.99,19.13625,11.857121,1900267
ASML,2004-06-07,19.530001,19.9575,19.485001,19.9575,12.36598,1955822
ASML,2004-06-08,19.563749,19.8225,19.4625,19.754999,12.240511,3291911
ASML,2004-06-09,19.305,19.372499,18.877501,18.93375,11.731652,2629511
ASML,2004-06-10,18.97875,19.035,18.776251,18.945,11.738623,1832533
ASML,2004-06-14,18.067499,18.10125,17.62875,17.786249,11.02064,3659022
ASML,2004-06-15,18.27,18.41625,18.14625,18.41625,11.411,3184089
ASML,2004-06-16,18.168751,18.213751,17.876249,18.022499,11.167027,1742044
ASML,2004-06-17,17.887501,17.94375,17.313749,17.4375,10.80455,2900178
ASML,2004-06-18,17.459999,17.82,17.4375,17.62875,10.923052,1357422
ASML,2004-06-21,17.85375,18.01125,17.606251,17.696251,10.964875,1199556
ASML,2004-06-22,17.752501,18.23625,17.696251,18.213751,11.285528,2118400
ASML,2004-06-23,18.19125,18.495001,17.966249,18.348749,11.369176,2094489
ASML,2004-06-24,18.7425,18.911249,18.46125,18.483749,11.452825,1427644
ASML,2004-06-25,18.438749,18.9,18.405001,18.674999,11.571324,1087022
ASML,2004-06-28,19.17,19.17,18.6525,18.6975,11.585267,1561333
ASML,2004-06-29,18.731251,19.13625,18.731251,19.13625,11.857121,1594756
ASML,2004-06-30,19.293751,19.440001,19.001249,19.248751,11.926829,1362489
ASML,2004-07-01,19.4175,19.4175,18.764999,18.956249,11.745594,2486756
ASML,2004-07-02,18.6525,18.84375,18.50625,18.776251,11.634063,1887467
ASML,2004-07-06,18.438749,18.46125,18.067499,18.123751,11.229765,2894578
ASML,2004-07-07,18.05625,18.393749,18.01125,18.213751,11.285528,2040089
ASML,2004-07-08,18.14625,18.66375,18.112499,18.225,11.2925,2536800
ASML,2004-07-09,18.405001,18.75375,18.3825,18.674999,11.571324,1729156
ASML,2004-07-12,18.14625,18.18,17.80875,18.0,11.153083,3349778
ASML,2004-07-13,18.01125,18.213751,17.831249,17.94375,11.118233,1689689
ASML,2004-07-14,17.5275,17.549999,16.4925,16.706249,10.351459,14634400
ASML,2004-07-15,16.526251,16.72875,16.3125,16.481251,10.212043,3270311
ASML,2004-07-16,17.055,17.122499,16.706249,16.785,10.400252,3419733
ASML,2004-07-19,16.672501,16.807501,16.36875,16.59375,10.281751,3651200
ASML,2004-07-20,16.72875,16.987499,16.695,16.97625,10.518754,2784978
ASML,2004-07-21,17.24625,17.3025,16.559999,16.661249,10.323573,3456356
ASML,2004-07-22,16.41375,16.796249,16.1775,16.68375,10.337516,3601689
ASML,2004-07-23,16.16625,16.2225,15.5925,15.6375,9.689243,3641067
ASML,2004-07-26,15.615,15.7275,15.22125,15.46875,9.584682,2713778
ASML,2004-07-27,15.51375,15.5925,15.22125,15.58125,9.65439,3217689
ASML,2004-07-28,15.435,15.51375,14.95125,15.3675,9.521946,3603022
ASML,2004-07-29,15.525,16.008751,15.51375,15.885,9.842598,2497333
ASML,2004-07-30,15.76125,16.16625,15.75,15.96375,9.891391,2369600
ASML,2004-08-02,15.78375,16.02,15.67125,15.91875,9.863509,1342756
ASML,2004-08-03,15.66,15.705,15.08625,15.17625,9.403446,1745511
ASML,2004-08-04,15.03,15.525,15.0075,15.39,9.535888,2238667
ASML,2004-08-05,15.48,15.48,14.9175,14.94,9.257059,2028800
ASML,2004-08-06,15.17625,15.255,14.79375,14.8725,9.215236,2860978
ASML,2004-08-09,15.0075,15.165,14.895,15.04125,9.319798,1373422
ASML,2004-08-10,15.3675,15.49125,15.255,15.4575,9.577714,1231911
ASML,2004-08-11,14.29875,14.90625,14.22,14.90625,9.236147,3907822
ASML,2004-08-12,14.31,14.3775,13.87125,14.09625,8.734259,4628089
ASML,2004-08-13,14.49,14.5575,14.32125,14.49,8.978233,2012000
ASML,2004-08-16,14.715,14.88375,14.625,14.72625,9.124617,2534133
ASML,2004-08-17,14.97375,15.19875,14.86125,15.13125,9.375562,2552267
ASML,2004-08-18,14.7375,15.46875,14.70375,15.42375,9.5568,3050489
ASML,2004-08-19,15.49125,15.55875,15.21,15.35625,9.514975,1852089
ASML,2004-08-20,15.06375,15.37875,14.95125,15.33375,9.501034,1626311
ASML,2004-08-23,15.42375,15.6375,15.28875,15.44625,9.570742,797422
ASML,2004-08-24,15.55875,15.58125,14.99625,15.06375,9.333737,2234756
ASML,2004-08-25,14.8725,15.3225,14.70375,15.22125,9.431328,2966578
ASML,2004-08-26,15.165,15.17625,14.9625,15.0525,9.326769,1058400
ASML,2004-08-27,14.97375,15.0075,14.79375,14.85,9.201296,2202222
ASML,2004-08-30,14.8275,14.85,14.6925,14.7825,9.15947,1347111
ASML,2004-08-31,14.4225,14.59125,14.32125,14.5575,9.020058,1860178
ASML,2004-09-01,14.625,14.99625,14.6025,14.8725,9.215236,1813511
ASML,2004-09-02,14.59125,15.08625,14.535,15.075,9.340708,2052000
ASML,2004-09-03,14.265,14.4675,13.87125,13.96125,8.650612,3112000
ASML,2004-09-07,14.4,14.49,14.175,14.355,8.894586,3458133
ASML,2004-09-08,14.34375,14.61375,14.29875,14.355,8.894586,1450756
ASML,2004-09-09,14.1975,14.76,14.1525,14.7375,9.131588,3569511
ASML,2004-09-10,14.92875,15.5475,14.86125,15.48,9.591652,2828978
ASML,2004-09-13,15.5925,16.03125,15.57,15.78375,9.779859,3278133
ASML,2004-09-14,15.6825,15.94125,15.5925,15.87375,9.835629,2076978
ASML,2004-09-15,15.48,15.49125,15.0525,15.1425,9.382533,2551022
ASML,2004-09-16,15.17625,15.4575,15.17625,15.2325,9.438299,2537156
ASML,2004-09-17,15.435,15.55875,15.28875,15.49125,9.598624,1839200
ASML,2004-09-20,15.17625,15.795,15.165,15.6375,9.689243,3577511
ASML,2004-09-21,15.9075,16.2675,15.71625,16.16625,10.016866,4253067
ASML,2004-09-22,15.98625,16.07625,15.55875,15.6375,9.689243,3418222
ASML,2004-09-23,15.5925,15.64875,15.3675,15.5025,9.605593,1978133
ASML,2004-09-24,15.5475,15.5925,15.08625,15.15375,9.389504,1292622
ASML,2004-09-27,14.99625,15.2325,14.895,15.0075,9.298883,1600978
ASML,2004-09-28,14.92875,14.95125,14.68125,14.895,9.229178,3534044
ASML,2004-09-29,14.265,14.45625,14.1975,14.3325,8.880647,10163911
ASML,2004-09-30,14.4,14.6025,14.2875,14.47875,8.971261,3467467
ASML,2004-10-01,14.7375,15.10875,14.70375,15.01875,9.305856,4834933
ASML,2004-10-04,15.3,15.525,15.26625,15.3,9.480123,3853600
ASML,2004-10-05,15.33375,15.57,15.24375,15.37875,9.528916,2519911
ASML,2004-10-06,15.28875,15.4575,15.13125,15.4125,9.549832,1401067
ASML,2004-10-07,15.37875,15.5025,15.26625,15.2775,9.466182,1232622
ASML,2004-10-08,15.0975,15.1875,14.8275,14.9175,9.243118,2842400
ASML,2004-10-11,14.65875,14.74875,14.58,14.6925,9.103705,1958222
ASML,2004-10-12,14.1975,14.5575,14.0625,14.4225,8.936409,3373422
ASML,2004-10-13,14.70375,14.86125,14.5125,14.715,9.117648,4770667
ASML,2004-10-14,14.7375,14.74875,14.3775,14.445,8.95035,4191200
ASML,2004-10-15,14.8275,14.97375,14.68125,14.88375,9.222208,2793867
ASML,2004-10-18,14.72625,14.76,14.5575,14.715,9.117648,3156000
ASML,2004-10-19,14.985,15.13125,14.79375,14.79375,9.166443,2133067
ASML,2004-10-20,14.7825,15.15375,14.6925,15.06375,9.333737,2423289
ASML,2004-10-21,15.26625,15.73875,15.12,15.69375,9.724095,2836178
ASML,2004-10-22,15.60375,15.62625,15.3675,15.4125,9.549832,3105956
ASML,2004-10-25,15.435,15.705,15.42375,15.615,9.675303,2249067
ASML,2004-10-26,15.3675,15.4125,15.22125,15.3225,9.494064,1780089
ASML,2004-10-27,15.3225,15.7725,15.21,15.69375,9.724095,3390844
ASML,2004-10-28,15.9075,16.25625,15.87375,16.008751,9.919276,3983200
ASML,2004-10-29,16.1325,16.2675,15.91875,16.03125,9.933217,2003822
ASML,2004-11-01,16.03125,16.07625,15.82875,15.94125,9.877452,2333156
ASML,2004-11-02,15.93,16.008751,15.7275,15.7725,9.772892,3082400
ASML,2004-11-03,16.3125,16.334999,15.9075,15.91875,9.863509,4744444
ASML,2004-11-04,15.91875,16.50375,15.885,16.4025,10.163247,5871733
ASML,2004-11-05,16.852501,17.1,16.72875,16.93125,10.490871,3853778
ASML,2004-11-08,17.122499,17.358749,17.06625,17.190001,10.651196,2956267
ASML,2004-11-09,17.088751,17.358749,17.06625,17.29125,10.71393,2524356
ASML,2004-11-10,17.15625,17.1675,16.88625,16.92,10.483899,2316444
ASML,2004-11-11,16.987499,17.403749,16.908751,17.29125,10.71393,2058133
ASML,2004-11-12,17.594999,17.741249,17.280001,17.73,10.985787,3136089
ASML,2004-11-15,17.49375,17.775,17.459999,17.71875,10.978819,3383556
ASML,2004-11-16,17.403749,17.6625,17.33625,17.516251,10.85335,1737867
ASML,2004-11-17,17.786249,18.23625,17.775,18.078751,11.201882,3739644
ASML,2004-11-18,17.76375,18.135,17.639999,18.067499,11.19491,4855022
ASML,2004-11-19,17.831249,17.89875,17.3025,17.403749,10.78364,2126756
ASML,2004-11-22,17.29125,17.5725,17.178749,17.4825,10.832433,1787378
ASML,2004-11-23,17.403749,17.459999,17.15625,17.3025,10.720902,1120178
ASML,2004-11-24,17.2575,17.325001,17.055,17.235001,10.67908,1802844
ASML,2004-11-26,17.370001,17.44875,17.29125,17.325001,10.734844,554222
ASML,2004-11-29,17.741249,17.82,17.4825,17.49375,10.839404,2128533
ASML,2004-11-30,17.4375,17.44875,17.122499,17.1675,10.637255,1326133
ASML,2004-12-01,17.077499,17.76375,17.06625,17.73,10.985787,2632178
ASML,2004-12-02,17.752501,17.966249,17.6175,17.741249,10.992755,2961067
ASML,2004-12-03,18.55125,18.70875,18.438749,18.438749,11.424941,1910133
ASML,2004-12-06,18.528749,18.866249,18.438749,18.686251,11.578298,1857689
ASML,2004-12-07,18.84375,18.956249,18.348749,18.3825,11.390088,3042133
ASML,2004-12-08,18.315001,18.37125,18.022499,18.18,11.264616,1484711
ASML,2004-12-09,17.58375,17.955,17.280001,17.741249,10.992755,2279289
ASML,2004-12-10,17.49375,17.696251,17.49375,17.49375,10.839404,942133
ASML,2004-12-13,17.696251,17.89875,17.6625,17.831249,11.048526,860089
ASML,2004-12-14,17.797501,18.05625,17.786249,17.977501,11.139145,1423822
ASML,2004-12-15,18.202499,18.2925,18.05625,18.078751,11.201882,1423378
ASML,2004-12-16,17.876249,18.01125,17.504999,17.7075,10.97185,1721422
ASML,2004-12-17,17.741249,17.80875,17.3925,17.504999,10.846376,2268356
ASML,2004-12-20,17.38125,17.4825,17.1675,17.235001,10.67908,1163378
ASML,2004-12-21,17.370001,17.639999,17.358749,17.549999,10.874262,933067
ASML,2004-12-22,17.549999,17.651251,17.403749,17.5725,10.8882,923467
ASML,2004-12-23,17.5725,17.76375,17.561251,17.696251,10.964875,620622
ASML,2004-12-27,17.684999,17.842501,17.6175,17.73,10.985787,1009422
ASML,2004-12-28,17.82,17.831249,17.696251,17.696251,10.964875,472889
ASML,2004-12-29,17.4825,17.865,17.471251,17.797501,11.027614,1430044
ASML,2004-12-30,17.91,18.01125,17.741249,17.85375,11.062464,571200
ASML,2004-12-31,17.932501,18.10125,17.865,17.91,11.09732,496978
ASML,2008-01-02,31.41,31.42,30.43,30.469999,20.450813,4199000
ASML,2008-01-03,30.299999,30.379999,29.940001,29.950001,20.101805,3654000
ASML,2008-01-04,30.02,30.030001,28.15,28.23,18.947376,5865500
ASML,2008-01-07,27.809999,28.219999,27.66,28.17,18.907103,4602400
ASML,2008-01-08,28.59,28.889999,27.780001,27.860001,18.699039,2241400
ASML,2008-01-09,27.93,28.360001,27.549999,28.290001,18.987642,3810600
ASML,2008-01-10,27.450001,27.92,27.290001,27.77,18.63863,1975300
ASML,2008-01-11,26.879999,27.24,26.77,26.879999,18.041277,1730100
ASML,2008-01-14,28.0,28.389999,27.799999,28.290001,18.987642,3033200
ASML,2008-01-15,27.790001,27.940001,27.17,27.559999,18.497681,2938500
ASML,2008-01-16,24.889999,26.5,24.610001,25.6,17.182171,14357100
ASML,2008-01-17,26.16,26.790001,25.6,25.629999,17.202309,4098400
ASML,2008-01-18,25.610001,26.139999,25.4,25.969999,17.43051,5945700
ASML,2008-01-22,24.57,25.76,24.559999,25.51,17.121767,3878000
ASML,2008-01-23,24.870001,26.42,24.629999,26.42,17.732536,3451800
ASML,2008-01-24,27.280001,28.780001,27.280001,28.719999,19.276249,7303500
ASML,2008-01-25,28.85,28.969999,27.43,27.530001,18.477547,2041800
ASML,2008-01-28,27.309999,27.700001,27.110001,27.68,18.578222,2035900
ASML,2008-01-29,27.559999,27.629999,27.08,27.32,18.336601,1421100
ASML,2008-01-30,26.49,27.18,26.15,26.59,17.846636,3987100
ASML,2008-01-31,25.459999,26.799999,25.459999,26.59,17.846636,4507100
ASML,2008-02-01,26.719999,27.99,26.639999,27.950001,18.759445,2745300
ASML,2008-02-04,26.84,27.1,26.67,26.74,17.947315,3273000
ASML,2008-02-05,25.84,26.110001,25.17,25.200001,16.913706,4387100
ASML,2008-02-06,25.41,25.85,25.110001,25.200001,16.913706,1810700
ASML,2008-02-07,24.52,25.26,24.43,25.09,16.83987,3007700
ASML,2008-02-08,24.709999,25.07,24.549999,24.83,16.665361,4036500
ASML,2008-02-11,24.77,25.1,24.690001,24.969999,16.759329,3478500
ASML,2008-02-12,24.6,24.809999,24.33,24.379999,16.363337,3208600
ASML,2008-02-13,25.120001,26.370001,25.120001,26.15,17.551321,4424300
ASML,2008-02-14,26.18,26.219999,25.4,25.41,17.054653,1025100
ASML,2008-02-15,24.93,24.99,24.540001,24.73,16.598248,2057700
ASML,2008-02-19,25.280001,25.33,24.700001,24.76,16.618382,1410500
ASML,2008-02-20,24.530001,25.030001,24.35,24.9,16.712345,1755100
ASML,2008-02-21,25.190001,25.389999,24.6,24.66,16.551264,3055900
ASML,2008-02-22,24.74,24.84,24.24,24.84,16.672077,2107600
ASML,2008-02-25,24.67,24.85,24.33,24.76,16.618382,2129300
ASML,2008-02-26,24.84,25.57,24.780001,25.27,16.96068,2219400
ASML,2008-02-27,25.33,25.68,25.209999,25.530001,17.135193,2377600
ASML,2008-02-28,25.41,25.43,24.83,25.01,16.786177,1976300
ASML,2008-02-29,24.43,24.51,23.98,24.08,16.161985,1995500
ASML,2008-03-03,23.870001,24.309999,23.73,24.110001,16.182119,4252200
ASML,2008-03-04,23.469999,23.639999,22.99,23.51,15.779409,2544300
ASML,2008-03-05,23.67,24.120001,23.57,23.879999,16.027742,2789500
ASML,2008-03-06,24.059999,24.120001,23.620001,23.66,15.880089,1891400
ASML,2008-03-07,23.629999,24.32,23.540001,23.83,15.994184,1261500
ASML,2008-03-10,24.030001,24.07,23.639999,23.68,15.893513,1746800
ASML,2008-03-11,24.26,24.35,23.690001,24.290001,16.302931,1183300
ASML,2008-03-12,24.200001,24.26,23.790001,23.82,15.987476,1180400
ASML,2008-03-13,23.15,23.98,22.950001,23.83,15.994184,3165500
ASML,2008-03-14,23.75,23.790001,22.440001,22.709999,15.242462,4633400
ASML,2008-03-17,22.209999,22.700001,21.84,22.23,14.9203,2316600
ASML,2008-03-18,22.58,23.450001,22.57,23.299999,15.638464,3722500
ASML,2008-03-19,22.639999,23.1,22.35,22.35,15.000841,3930700
ASML,2008-03-20,22.450001,23.030001,22.309999,23.0,15.437108,1747500
ASML,2008-03-24,23.209999,24.209999,23.030001,23.799999,15.974054,1463100
ASML,2008-03-25,23.870001,24.16,23.620001,23.99,16.101572,1303800
ASML,2008-03-26,23.969999,24.110001,23.74,23.940001,16.068014,1944100
ASML,2008-03-27,24.110001,24.120001,23.530001,23.530001,15.792834,3122100
ASML,2008-03-28,23.889999,24.15,23.73,23.860001,16.01432,3807100
ASML,2008-03-31,24.370001,24.91,24.309999,24.809999,16.651941,2404000
ASML,2008-04-01,25.32,26.059999,25.219999,25.959999,17.423794,3568800
ASML,2008-04-02,25.99,26.719999,25.85,26.6,17.85335,3843300
ASML,2008-04-03,25.790001,26.459999,25.77,26.209999,17.591591,2910600
ASML,2008-04-04,26.01,26.42,25.799999,26.219999,17.598303,2624900
ASML,2008-04-07,25.99,26.59,25.99,26.280001,17.891733,2083300
ASML,2008-04-08,24.780001,24.85,24.5,24.77,16.86371,7624000
ASML,2008-04-09,24.75,24.84,24.33,24.700001,16.816048,5269200
ASML,2008-04-10,24.43,25.27,24.219999,24.85,16.918169,2834700
ASML,2008-04-11,24.51,24.58,23.860001,23.98,16.325867,1608800
ASML,2008-04-14,24.09,24.35,23.93,24.02,16.353098,1751200
ASML,2008-04-15,24.379999,24.540001,23.92,24.5,16.679893,2558200
ASML,2008-04-16,25.5,27.34,25.5,27.219999,18.531696,8767000
ASML,2008-04-17,26.969999,27.940001,26.93,27.780001,18.912952,6807800
ASML,2008-04-18,28.110001,28.27,27.82,28.27,19.24655,4513600
ASML,2008-04-21,27.639999,27.809999,27.51,27.74,18.885719,2915500
ASML,2008-04-22,27.4,27.709999,27.16,27.610001,18.797213,4581600
ASML,2008-04-23,28.389999,29.66,28.389999,29.48,20.070332,5416300
ASML,2008-04-24,28.879999,29.540001,28.620001,29.24,19.906937,6169400
ASML,2008-04-25,29.68,29.68,28.860001,29.389999,20.009058,3740800
ASML,2008-04-28,29.08,29.17,28.549999,28.57,19.450792,3708600
ASML,2008-04-29,28.32,28.389999,27.9,28.15,19.164852,4112500
ASML,2008-04-30,28.360001,28.76,28.16,28.360001,19.307823,1729100
ASML,2008-05-01,28.6,29.18,28.200001,28.92,19.689077,1552300
ASML,2008-05-02,29.299999,29.709999,29.299999,29.59,20.14522,1676100
ASML,2008-05-05,29.07,29.15,28.76,28.84,19.634615,2414600
ASML,2008-05-06,29.129999,29.82,29.07,29.68,20.206495,3944900
ASML,2008-05-07,30.120001,30.280001,29.469999,29.610001,20.158838,6580400
ASML,2008-05-08,29.389999,29.58,29.15,29.51,20.090757,4473600
ASML,2008-05-09,29.24,29.469999,29.07,29.15,19.845663,1732700
ASML,2008-05-12,29.16,29.42,29.08,29.290001,19.940977,3781900
ASML,2008-05-13,28.940001,29.25,28.870001,29.17,19.859276,4566500
ASML,2008-05-14,29.450001,29.780001,29.290001,29.41,20.022671,3200000
ASML,2008-05-15,29.76,30.18,29.65,30.16,20.533281,4172800
ASML,2008-05-16,30.139999,30.389999,29.58,30.299999,20.628592,2872100
ASML,2008-05-19,30.190001,30.35,29.709999,29.809999,20.294998,2093300
ASML,2008-05-20,29.6,30.01,29.59,29.940001,20.383507,2836600
ASML,2008-05-21,29.77,30.07,29.49,29.51,20.090757,2092600
ASML,2008-05-22,29.870001,30.25,29.379999,29.74,20.247343,2615600
ASML,2008-05-23,28.959999,29.209999,28.690001,29.049999,19.777578,5387200
ASML,2008-05-27,29.01,29.59,29.01,29.559999,20.124796,2152700
ASML,2008-05-28,29.700001,29.77,29.290001,29.690001,20.213301,1505600
ASML,2008-05-29,29.18,29.709999,29.16,29.620001,20.165642,1401100
ASML,2008-05-30,29.790001,30.02,29.700001,29.959999,20.397121,1045500
ASML,2008-06-02,29.209999,29.379999,28.950001,29.139999,19.83886,1575500
ASML,2008-06-03,29.559999,29.68,29.120001,29.32,19.961403,1315800
ASML,2008-06-04,29.16,29.799999,29.139999,29.360001,19.988634,1834000
ASML,2008-06-05,29.26,29.32,28.860001,29.200001,19.879705,1973100
ASML,2008-06-06,28.639999,28.65,27.969999,27.969999,19.042301,1604900
ASML,2008-06-09,28.370001,28.42,27.4,27.77,18.906141,1520000
ASML,2008-06-10,26.959999,27.17,26.76,26.969999,18.361488,3262000
ASML,2008-06-11,27.190001,27.219999,26.709999,26.76,18.218525,1595000
ASML,2008-06-12,27.02,27.52,26.99,27.110001,18.456804,1836000
ASML,2008-06-13,27.129999,27.49,26.99,27.280001,18.572544,1375100
ASML,2008-06-16,27.549999,28.049999,27.540001,27.959999,19.035496,1309000
ASML,2008-06-17,28.440001,28.459999,27.85,27.889999,18.987843,1408600
ASML,2008-06-18,27.25,27.48,26.9,26.91,18.320642,2715200
ASML,2008-06-19,26.25,26.32,25.299999,26.07,17.748762,7437900
ASML,2008-06-20,25.450001,25.51,24.74,24.809999,16.890938,4309700
ASML,2008-06-23,24.85,25.0,24.35,24.4,16.611809,3068100
ASML,2008-06-24,25.59,25.77,24.879999,24.950001,16.986252,9495900
ASML,2008-06-25,24.77,25.32,24.700001,25.0,17.020296,6955400
ASML,2008-06-26,24.809999,24.860001,24.18,24.23,16.496075,2820000
ASML,2008-06-27,24.25,24.73,23.99,24.58,16.734352,4033400
ASML,2008-06-30,24.559999,24.73,24.379999,24.4,16.611809,1871700
ASML,2008-07-01,24.059999,24.620001,23.860001,24.459999,16.652653,4462200
ASML,2008-07-02,24.549999,24.6,23.459999,23.48,15.985463,3601500
ASML,2008-07-03,24.059999,24.209999,23.59,23.85,16.23736,2233400
ASML,2008-07-07,24.049999,24.280001,23.52,23.83,16.223743,1651400
ASML,2008-07-08,23.129999,23.379999,22.74,22.92,15.604208,5195300
ASML,2008-07-09,23.459999,23.49,22.639999,22.639999,15.413579,3257100
ASML,2008-07-10,22.5,22.889999,22.4,22.799999,15.522511,2674800
ASML,2008-07-11,22.59,22.98,22.35,22.68,15.440811,3568800
ASML,2008-07-14,22.889999,23.08,22.700001,22.889999,15.583779,2570500
ASML,2008-07-15,23.540001,24.4,22.92,23.6,16.067158,5344200
ASML,2008-07-16,21.870001,23.33,21.530001,22.73,15.474856,14598800
ASML,2008-07-17,22.799999,23.4,22.450001,23.299999,15.862912,6559100
ASML,2008-07-18,23.42,23.73,22.85,23.530001,16.019501,2450600
ASML,2008-07-21,24.0,24.08,23.620001,23.73,16.155657,3267800
ASML,2008-07-22,22.99,23.51,22.860001,23.200001,15.794829,3462400
ASML,2008-07-23,23.200001,23.59,22.959999,23.059999,15.699519,3293500
ASML,2008-07-24,22.790001,22.82,22.17,22.32,15.195718,3801100
ASML,2008-07-25,22.76,23.1,22.620001,22.889999,15.583779,2163800
ASML,2008-07-28,23.08,23.1,22.43,22.49,15.311458,2115100
ASML,2008-07-29,22.719999,23.16,22.639999,23.120001,15.740369,2534800
ASML,2008-07-30,23.290001,23.73,23.27,23.530001,16.019501,3096700
ASML,2008-07-31,22.969999,23.440001,22.73,22.790001,15.515705,4345500
ASML,2008-08-01,22.93,22.969999,22.360001,22.450001,15.284227,2601900
ASML,2008-08-04,22.799999,22.93,22.67,22.700001,15.45443,2490100
ASML,2008-08-05,23.530001,24.110001,23.41,24.07,16.38714,2542000
ASML,2008-08-06,24.26,24.299999,23.9,24.200001,16.475649,3500500
ASML,2008-08-07,24.209999,24.59,24.059999,24.18,16.462029,1395000
ASML,2008-08-08,23.01,24.07,22.969999,23.98,16.325867,3199400
ASML,2008-08-11,24.23,24.700001,24.200001,24.49,16.673079,2453000
ASML,2008-08-12,24.76,24.99,24.51,24.83,16.904558,2587800
ASML,2008-08-13,24.969999,25.309999,24.879999,25.200001,17.156462,2208800
ASML,2008-08-14,24.52,24.799999,24.469999,24.629999,16.768394,3049900
ASML,2008-08-15,24.6,24.76,24.389999,24.65,16.782007,1211600
ASML,2008-08-18,24.209999,24.41,23.709999,24.030001,16.359903,1312100
ASML,2008-08-19,23.59,23.77,23.290001,23.4,15.930994,2470100
ASML,2008-08-20,23.360001,23.459999,22.950001,23.129999,15.747174,2353700
ASML,2008-08-21,23.33,23.77,23.23,23.639999,16.094389,3037900
ASML,2008-08-22,23.52,23.76,23.42,23.58,16.053543,1273700
ASML,2008-08-25,23.67,23.719999,23.33,23.33,15.883335,1407600
ASML,2008-08-26,23.799999,23.950001,23.559999,23.73,16.155657,1560200
ASML,2008-08-27,23.76,24.24,23.639999,24.209999,16.48245,2850200
ASML,2008-08-28,24.559999,24.620001,24.389999,24.51,16.686697,1395400
ASML,2008-08-29,24.09,24.15,23.610001,23.65,16.101198,1672000
ASML,2008-09-02,24.610001,24.67,23.85,23.99,16.332668,2525900
ASML,2008-09-03,23.6,23.75,23.0,23.09,15.719945,2659600
ASML,2008-09-04,22.4,22.59,21.860001,21.959999,14.950627,2548500
ASML,2008-09-05,21.299999,22.01,21.27,21.889999,14.902968,4014300
ASML,2008-09-08,21.959999,22.1,21.24,21.67,14.753191,3355000
ASML,2008-09-09,21.370001,21.540001,20.860001,20.950001,14.263005,3258600
ASML,2008-09-10,21.040001,21.33,20.82,21.110001,14.371938,5288900
ASML,2008-09-11,20.59,21.059999,20.51,21.01,14.303855,4295000
ASML,2008-09-12,20.379999,20.379999,19.82,20.049999,13.650274,5366700
ASML,2008-09-15,19.809999,20.299999,19.68,19.74,13.439221,5360400
ASML,2008-09-16,19.790001,20.700001,19.790001,20.59,14.017916,5268700
ASML,2008-09-17,19.440001,19.639999,18.719999,19.16,13.044353,5735400
ASML,2008-09-18,19.459999,20.280001,19.0,20.02,13.62985,4064600
ASML,2008-09-19,21.059999,21.690001,20.85,21.059999,14.337895,4569400
ASML,2008-09-22,20.690001,20.799999,19.85,19.860001,13.52092,4170700
ASML,2008-09-23,20.01,20.01,18.98,19.02,12.949041,3471500
ASML,2008-09-24,19.17,19.18,18.67,18.77,12.778836,4888200
ASML,2008-09-25,19.190001,19.219999,18.74,18.809999,12.806067,3962300
ASML,2008-09-26,18.34,18.82,18.309999,18.65,12.697139,7151900
ASML,2008-09-29,17.68,17.75,16.129999,16.290001,11.090424,6639200
ASML,2008-09-30,17.620001,17.75,17.26,17.610001,11.989097,4198700
ASML,2008-10-01,17.709999,17.959999,17.4,17.85,12.152492,2475700
ASML,2008-10-02,17.950001,17.959999,17.0,17.0,11.573798,4025900
ASML,2008-10-03,17.09,17.66,16.76,16.77,11.417213,3533700
ASML,2008-10-06,16.799999,16.870001,15.33,16.08,10.947455,5105100
ASML,2008-10-07,16.790001,16.84,15.21,15.21,10.355147,3238800
ASML,2008-10-08,15.84,16.5,15.12,15.55,10.586621,7108500
ASML,2008-10-09,16.059999,16.1,14.5,14.66,9.980701,3497300
ASML,2008-10-10,14.69,15.48,13.91,14.78,10.062398,5183400
ASML,2008-10-13,15.69,16.17,15.08,16.129999,10.981493,2692200
ASML,2008-10-14,15.52,15.66,14.31,14.63,9.960278,4939100
ASML,2008-10-15,14.21,15.71,14.21,14.84,10.103248,10863700
ASML,2008-10-16,15.04,15.77,14.22,15.68,10.675129,5517200
ASML,2008-10-17,14.99,16.450001,14.66,15.32,10.430037,4561700
ASML,2008-10-20,15.83,17.25,15.77,17.049999,11.607841,7817800
ASML,2008-10-21,16.219999,16.73,15.8,15.82,10.770443,3437200
ASML,2008-10-22,15.34,15.61,14.3,14.58,9.926234,3203600
ASML,2008-10-23,15.16,15.46,14.46,15.26,10.38919,5760000
ASML,2008-10-24,14.2,16.1,14.14,15.67,10.668321,4722500
ASML,2008-10-27,16.290001,16.49,15.54,15.67,10.668321,4384100
ASML,2008-10-28,15.9,16.92,15.3,16.9,11.50572,3548600
ASML,2008-10-29,16.49,17.09,16.290001,16.6,11.301477,4707500
ASML,2008-10-30,16.85,17.16,16.370001,17.02,11.587418,2297600
ASML,2008-10-31,16.540001,17.91,16.459999,17.549999,11.948249,3287900
ASML,2008-11-03,17.389999,17.780001,17.219999,17.700001,12.05037,4670000
ASML,2008-11-04,18.18,19.07,18.030001,18.84,12.826496,4046000
